install_datetime,player_id,platform,country,screen_size,system_memory
2023-01-04 13:29:44.439000,E5420A45B3801B0DAED5513B23433E1E,ios,GB,6.0540623664856,2838
2022-12-20 03:40:18.915000,8E2D5D143881723EA082F05DE2FED7A0,ios,CA,6.06359004974365,3647
2022-12-11 08:27:56.473000,9C1CFED53B2A662D5DA693F2863B33FD,android,US,5.79751062393188,7547
2022-12-21 15:55:29.643000,0AD7DD1D74CE2459C2D54C57D341351E,android,US,5.55979156494141,7461
2022-12-22 03:08:30.013000,BB06DF416773A384BB247C5DF7A6D3F2,android,US,5.41462135314941,3707
2022-12-15 03:57:58.117000,01B92682BE28A8AFE2ADC10F1147F4B1,ios,CA,6.0540623664856,3851
2022-12-17 21:06:41.004000,4FDD7C92CE636749AB318218C911F00F,ios,US,6.05534839630127,2838
2022-12-13 16:51:46.423000,8297BB597CEFC85291E6426DAFEF3991,ios,GB,6.05534839630127,3851
2022-12-13 20:45:56.466000,589709B5367C57F5860A8258807F84F1,ios,US,6.05534839630127,3858
2022-12-24 04:31:16.237000,291C971059BBE832AEDD3E7ACB2630CD,ios,US,4.69440984725952,1974
2022-12-16 22:18:35.850000,A0CCCD2CF4598B155D3AB90BA105F99C,ios,US,6.05534839630127,3851
2022-12-10 00:18:38.475000,0068585C18D083C35BEF7F07C3DBBDD2,ios,US,6.0540623664856,3851
2022-12-18 00:59:46.278000,4D26348D5DF571529E001B1906BA0404,ios,US,6.06359004974365,3647
2022-12-19 20:13:34.690000,256E38BD43BF4666BC3B93176F8295C6,ios,GB,6.05534839630127,2838
2022-12-09 22:29:53.353000,BBE5B0A87C8D8B3CC04424FF71CB6ECF,android,US,6.28932094573975,2851
2022-12-28 21:03:33.212000,A762AC059E05C57584C4EDB96BF05126,ios,GB,5.41048765182495,3684
2022-12-27 21:35:25.761000,0B633AC15AD265247093AC94A3470FA7,ios,US,5.41048765182495,3684
2023-01-05 01:46:51.326000,2D58150A0E00CA0D26B2E603ECBD1C7B,android,US,5.33137989044189,7363
2022-12-29 04:02:02.981000,D184E5E7C902692B27586E996A67317A,android,US,6.17514753341675,2794
2022-12-25 21:47:31.283000,01F64DC30791FDE8314E4E179CD79A23,android,US,6.09588384628296,3670
2022-12-23 05:13:14.717000,45B43C5FA0B15AAC0198AC59603F3B47,ios,US,8.28220844268799,2998
2022-12-24 23:32:00.912000,9CF7AC06BB2904826E1D90FB60D7774F,ios,US,10.5303030014038,2905
2022-12-23 21:56:11.926000,BD68435B117A340373CB7FAB7C717F00,ios,US,4.69440984725952,2009
2022-12-17 00:43:10.365000,5C1AEB40D466B458494E77900B6D4D33,ios,US,6.0540623664856,3851
2022-12-23 20:53:08.173000,F33D99AB35FA14683D238356DDC03514,android,US,6.17514753341675,2794
2022-12-11 15:21:24.092000,12273BB8A0E5AA305F934880282E9913,android,GB,5.05539131164551,7419
2022-12-16 08:32:22.208000,153BC10E374EE1B1F56C60D4B848CB7F,android,AU,5.77076005935669,5582
2022-12-23 21:26:34.679000,85A64AB7B597547B67E5F3F027DE4CC2,android,US,5.55979156494141,7457
2022-12-27 21:30:36.496000,A84DD74D3387E6A1AD62ACB5D57263D0,ios,US,6.05534839630127,3849
2022-12-19 05:29:51.877000,58AC138AF9199298AB80782415DA568A,ios,US,6.06359004974365,5703
2022-12-28 17:46:01.195000,888E485CB7892B1E8D11FB22255E29C9,android,US,6.09084701538086,2786
2022-12-25 00:09:51.617000,B50FAC2EEAAABED027578E223D350EDC,ios,CA,10.8859176635742,3873
2022-12-27 08:39:29.048000,13D86E6A60FA5B178A9AFCE415885B14,android,US,5.82225942611694,7582
2022-12-18 21:53:00.376000,A54D9AFC8A98A2329A49B7672C37D2B3,ios,US,10.2272729873657,2960
2022-12-26 18:17:06.861000,21024ECFD09521285662FE51E92B59B2,ios,GB,6.06359004974365,3671
2022-12-17 15:29:25.388000,026405DE6A1A85B9C75AEA255BD446EF,ios,US,6.46520853042603,3750
2022-12-22 01:29:37.198000,7654391CB6FA7943601D28A884525799,ios,US,6.05534839630127,3849
2022-12-10 04:37:37.457000,185B9E68279877703F4720C3DA425CF3,ios,US,4.69440984725952,3880
2022-12-14 05:08:15.738000,25920FBF572BB8EBF0C9D1D328E28B29,android,CA,5.25594902038574,3721
2022-12-20 23:53:34.973000,F51A67CA864B2A485C5D9B82E187BCA1,ios,AU,10.8859176635742,3873
2022-12-30 10:11:11.370000,A4AF3A124D2917A73BC391B3262E04E0,android,AU,5.04606580734253,7419
2023-01-02 15:01:39.501000,7955851A7C650B073876DFF04FA28873,ios,GB,6.05534839630127,3851
2022-12-13 01:49:30.342000,E9AADDDCBDDBA1EEF1ACE85171E7DB39,ios,US,6.68205738067627,5668
2022-12-30 22:00:48.829000,DE1A39E5B47243D025DE4D9C2577EC43,ios,US,10.2272729873657,2941
2022-12-30 04:47:08.774000,68F7596548F9E24D9724BE226858ABD9,ios,US,8.28220844268799,2998
2022-12-17 08:59:27.536000,614070EB8C8CED177FF53F66E863722A,android,AU,5.30117893218994,3815
2022-12-17 14:36:25.672000,A356D819388BDB8D7E2F24FFE391806E,android,US,5.78825330734253,3663
2022-12-19 09:34:16.829000,B6F565D03F92C3E7F3D414AE20E681C2,ios,CA,11.0335702896118,7531
2022-12-16 22:50:06.321000,B6F2E03351B92CB2FB3006B99EE4D63D,ios,GB,6.06359004974365,5694
2022-12-20 02:54:14.359000,2746B8D24460A22009C30357AE8B2CAF,ios,US,6.05534839630127,3851
2022-12-20 11:10:35.244000,E3AE0AA14A14F542276CB1EB8C9F8646,ios,AU,5.49353408813477,2999
2022-12-11 17:21:19.154000,457B1FE625E24DEFF43ADB0D8F940336,android,US,5.6927170753479,3644
2022-12-16 21:54:11.250000,C2121C7720258BC1D11FC3AB93F89A51,ios,CA,10.2272729873657,2939
2023-01-02 01:10:54.054000,3A8E03C44EDBF3EB858AF89F2FA6B493,android,US,5.38247013092041,7461
2022-12-27 22:27:08.356000,D591EE878D40689071D844DC69832C41,ios,US,10.8859176635742,3825
2022-12-30 04:06:04.809000,F7A4320A111B08845502923A74E8A7DA,ios,US,6.06359004974365,5652
2022-12-30 01:27:28.798000,F3A4FD9BEEE2B62E3131D6A79CC433AB,ios,GB,6.06556415557861,3647
2022-12-07 21:12:40.684000,4206CB5572A7599BCD6C88F533177C42,android,CA,5.95807075500488,3570
2022-12-24 16:24:24.289000,7193642880D3D669D2FC26250176E436,ios,US,6.0540623664856,3849
2022-12-20 21:01:48.508000,2A0BE815E9F0883AFEA9C9A1DED543E7,ios,GB,8.55598640441895,5695
2022-12-20 21:47:58.087000,1206332E4B40A887F75572602779851A,ios,US,6.06359004974365,5703
2022-12-15 21:34:12.321000,6B11CF820D337BE2280EA816F46313AB,ios,GB,6.06359004974365,3671
2022-12-30 12:58:41.083000,E32C7743F97094DBFF937F064CE63AEB,ios,US,6.68205738067627,5626
2023-01-03 23:53:54.392000,03BCA9713286DC39C31D68A3148BDC0C,ios,US,6.68205738067627,5626
2022-12-30 18:11:31.113000,9E4CB7EDFE7B83C2542DCF72A2690D43,ios,CA,6.05534839630127,3849
2022-12-30 16:33:24.731000,DB30CB999BA44AF14C70D6AA9155BA64,android,US,9.43398094177246,2476
2023-01-02 02:08:47.833000,767EEC4365B8B29BBD1082052E465D79,android,US,6.10380029678345,10312
2023-01-01 20:16:27.477000,D9FA4F82552F0D9E741E2DC0C92E041D,ios,GB,10.8859176635742,3873
2022-12-18 17:18:50.606000,F7763682DB5DE31FDE80737798AABBFF,ios,US,6.05534839630127,3851
2022-12-28 19:57:36.457000,5D06785B1DF2289876622C3AF5B5B5B1,ios,US,6.06359004974365,3647
2022-12-24 20:00:28.148000,3AC9575524244A01BBBAB1D48E33CCB7,ios,GB,10.8859176635742,7649
2022-12-14 21:10:55.816000,1222848D3CDA5B0E556221490EDF2115,ios,US,9.69696998596191,1981
2022-12-11 01:30:07.556000,BB053F3C2496C87ACABCF6EABD6D4E56,ios,CA,8.28220844268799,2997
2023-01-01 03:19:30.166000,94163F6D7969A6917A7616CB22BBEAA1,android,US,5.71199989318848,2778
2022-12-12 21:28:42.118000,A588EE1B39ACE751019EEA60FAEDC5F3,android,US,5.31627464294434,5628
2023-01-02 00:21:48.551000,C966010A5BEF0EF078CF9463A53D5BAF,android,US,9.43398094177246,1864
2022-12-31 02:28:53.868000,B4F7806674CFE0BB3A09189094A39980,ios,US,10.2272729873657,2939
2022-12-30 02:02:02.912000,0363953D7C4BBFA9CC2E89D7AEBD7205,android,US,5.92623138427734,11520
2023-01-04 01:37:03.739000,41F98746A5EE0CE2590E864CFA7BBD8A,ios,AU,9.69696998596191,1980
2022-12-24 22:58:26.501000,22A32935E1538375E0C55361FA75559E,ios,CA,6.06359004974365,3671
2022-12-28 21:09:46.093000,AFF9892247687AEF82D2E73F32D113F0,ios,AU,6.05534839630127,3851
2022-12-26 00:08:34.183000,E6C2858F2D52FA41A120E1A7CCA47C1F,ios,AU,6.46520853042603,3750
2023-01-05 09:02:35.842000,08118E7553AF384064CE0D8E24D736A5,android,US,5.96487236022949,3724
2022-12-10 09:24:03.102000,C993C4806A97D7B2DC11DF8A4D2A09CC,ios,AU,6.05534839630127,3851
2022-12-22 21:17:17.748000,D263E131D0E26BCAD4A7B54808606DBB,android,US,5.82454347610474,11436
2022-12-31 15:59:32.252000,C714FF1D770BF36A292366A80B406E31,ios,US,5.85857963562012,3770
2022-12-23 17:19:30.423000,708CA606075304D5372DC09425504DAB,android,US,5.21644401550293,7228
2022-12-18 14:20:13.278000,F9523926EC2DED61A2EDD22A39393AB9,ios,GB,8.28220844268799,2998
2022-12-17 20:55:25.220000,A4C0764BA134AF39648AB5FDF7C30E11,ios,US,10.8859176635742,7629
2022-12-12 22:11:40.861000,7EDC699A6252C06DFCC1C0FDE99E3052,ios,US,8.55598640441895,5695
2022-12-26 07:14:30.250000,CBA5AAD0B968D5FF404E690355364299,ios,GB,10.2272729873657,2939
2022-12-18 19:20:39.969000,9323601F4D0621E033981DCFC6DDAA2A,ios,US,8.28220844268799,2997
2022-12-19 18:45:31.074000,1C353B417AA7A64B337734FBE9F91142,ios,US,5.41048765182495,3675
2023-01-02 05:16:22.592000,18B2C9EF37A661549CCBF30E096645DC,ios,US,6.0540623664856,3851
2022-12-22 22:24:48.210000,E1F889606D56452F5CC154D90E367149,ios,US,6.06556415557861,3671
2022-12-26 00:21:53.505000,B80A37529001FF31ED1A35861A702EEE,ios,US,12.9333343505859,7486
2022-12-23 23:33:52.899000,F40132D9A7D8C186F3CFF0133C32DBCA,ios,US,5.41048765182495,3684
2023-01-02 22:04:26.555000,E66A5E535C09CDB2E692ACD154D8A074,ios,US,8.28220844268799,2997
2022-12-27 05:32:27.594000,82D09370BF91C8888801AE6810133AA8,ios,US,6.05534839630127,3851
2023-01-01 22:01:22.267000,DE9F23CC695E3DB2076980F933928E1F,android,GB,5.26159811019897,11512
2022-12-20 17:12:24.562000,D9772BBA0ABC9479458FC786D5B01E61,android,US,6.09084701538086,2786
2023-01-02 03:21:56.560000,51EAB3C8B034C1847B0DDB22846483DA,ios,US,6.68205738067627,5626
2022-12-08 20:37:25.778000,C0949BEDD3048D12F9D1A36D15E82D0B,ios,US,10.2272729873657,2960
2022-12-28 15:02:58.245000,28ECF3CCE8A2ABB9C8DBE123A132906B,ios,GB,3.99962377548218,2013
2022-12-07 13:57:11.066000,E6216057674C11B04C16F2DFA9D95E3A,android,CA,6.07574272155762,5425
2023-01-03 16:03:59.541000,FD017443CB00A8859B454B1D03EC27AA,ios,GB,6.06359004974365,3662
2022-12-28 17:01:20.129000,848B4F23A81916F503BC662A000FC91D,ios,CA,4.69440984725952,2009
2022-12-25 05:58:15.612000,90664754109A8EC8A3D0E680D0E5029A,ios,US,4.69440984725952,2956
2022-12-30 01:49:29.337000,57F53A176D50006DC2CF19FBD385A184,ios,US,9.38767623901367,5669
2022-12-18 05:23:29.463000,C9A690BACC4B47C02BFB27BF2734BFAB,android,US,4.58939027786255,5832
2022-12-08 21:43:51.423000,554A421546230CBE0253AE17D5B49885,ios,US,6.68602180480957,5676
2022-12-23 08:40:34.811000,C5035DB84D9BF181A51721C11A6F6276,android,US,5.0983452796936,2828
2022-12-26 16:42:34.173000,501BC1A774942554891CEDA22F71FA14,android,US,6.40360116958618,3714
2022-12-29 15:20:05.517000,D31D1F9759CD13D143B001AC74080011,android,US,6.08437299728394,2822
2023-01-02 21:15:15.849000,5196348E60464A93890086365E431B22,ios,US,6.05534839630127,3851
2022-12-22 01:58:42.955000,546F8E06E22D4C00EFE53BC7D5962FEB,android,CA,5.21644401550293,7223
2022-12-16 22:52:19.505000,B43C22C874947743CEF0A2B9CD9369D4,android,US,5.7498893737793,1860
2022-12-21 14:41:30.134000,DED9316E265B3016CE90E8E1F977D9A8,android,US,5.87801170349121,5579
2022-12-18 15:25:07.474000,13D1E57F2B9B3B65D94360CA38482523,ios,GB,6.05534839630127,3851
2022-12-30 03:20:26.771000,B904C83D5F51217B9FE8F215444B33AA,android,GB,5.71199989318848,3703
2022-12-10 18:31:46.843000,5C3F45756C8FAE26AA1144A15BAD01E4,ios,GB,10.2272729873657,2954
2023-01-02 20:19:41.571000,8A0B9E80CF2B008683A3BEB71D6E3F73,ios,US,6.06359004974365,3647
2022-12-27 12:43:50.835000,B7B3862CDA3CC223FBD2A3B9A24A97F7,ios,GB,6.05534839630127,3849
2022-12-11 03:39:33.659000,E21BA72CBF759687EB78BE8AD3A2EA03,android,US,5.71199989318848,2778
2022-12-31 18:02:05.072000,6AF72A4009CFAE2DA5096789DE14218C,ios,US,6.68205738067627,5626
2023-01-01 04:23:09.886000,B3C0DDE0EE5135FCE8D7B13E201DA259,android,US,6.09084701538086,2786
2022-12-31 21:36:04.059000,6E217396CB76411B13511B215818ED4E,android,US,6.34104919433594,3606
2022-12-11 15:16:56.743000,26DB5411635217851A0269171C609B25,ios,GB,6.06359004974365,3662
2022-12-27 17:47:04.197000,5A8E974A9D24C39461CE2BDF7092179F,android,US,5.95807075500488,3604
2022-12-09 16:11:00.294000,49A40FFB2B41C72F5114EC94F9DE1994,android,GB,5.14326000213623,3581
2022-12-11 15:14:57.902000,33C92A1C564C89C1918E65A243B9F8C4,ios,US,10.2272729873657,2941
2022-12-11 22:44:41.427000,985F900B3D691D21D89212D6F7640BD6,ios,GB,4.69440984725952,2956
2022-12-23 22:12:18.681000,96EE52341672839A9F1C879BB53343AC,ios,US,6.06359004974365,3671
2022-12-14 11:47:53.454000,658A5D9EAB1FD27388C26ABBD246FBF3,ios,US,6.05534839630127,2838
2022-12-10 03:31:39.995000,6CE71C64B34139138D448AED221E4654,ios,US,10.8859176635742,3873
2022-12-18 12:53:20.381000,E71F5B2067A5A8A03C245F13BFB04A29,ios,US,6.68205738067627,5626
2022-12-10 23:19:51.012000,43AC6DB067433249B2CDF17DB5B86E8F,ios,CA,9.69696998596191,1988
2023-01-05 20:40:45.998000,4865741E3192777BC8CBE8E5DCEF3DA4,ios,CA,6.06359004974365,3671
2022-12-13 21:17:17.184000,8A836EE4743FD830E679E71D507C7AA1,ios,US,6.05534839630127,3851
2022-12-21 01:58:30.546000,03F12BC845FD83E990DDDD6D131FE598,ios,US,6.06359004974365,3671
2022-12-10 22:18:23.143000,3038A48941108022059F6CC2B7C2189C,android,AU,5.77076005935669,5582
2022-12-15 06:51:24.474000,5325CD78DADE2825FD42E08E8D52C120,android,US,5.6868052482605,7363
2022-12-28 08:40:21.955000,C6BEFA22F2DBF508FB6AB004D4760EB5,ios,AU,12.9333343505859,7486
2022-12-31 03:39:28.939000,A137052FDDDB8966B28E5C8280CC935E,android,CA,4.4721360206604,3723
2022-12-09 14:45:35.131000,3259DB85EF507DCC3FB32230619E3515,android,GB,5.52814626693726,7295
2023-01-01 01:20:54.980000,54D6613B2D4AC3F402338C3CFFA61634,ios,US,12.9333343505859,3750
2022-12-17 03:41:16.006000,82AB65D526291EF5CDDF76F8B0C7A323,android,AU,5.77759027481079,7419
2022-12-20 14:24:13.751000,90D834B7E860A6CB3800E9EA2476D34D,ios,US,3.99962377548218,2013
2023-01-02 15:51:05.804000,0FFAA8AC5723B1B68FE3165DD40A976A,ios,GB,5.85857963562012,3778
2022-12-24 05:58:27.934000,8F5AFAF9110E71BEF046AEDC798E4CFC,ios,US,5.49353408813477,2998
2022-12-11 00:58:25.138000,FBD9FBCC9275D49CDADEE8C23AAA66B5,ios,US,4.69440984725952,2959
2022-12-12 01:59:38.890000,6A297C075B8B7240D54AD4A0081F7216,android,US,4.87869358062744,1895
2022-12-25 00:55:19.255000,FAF5A57DC1C217E9952709B02B843203,ios,US,8.55598640441895,5695
2022-12-29 00:11:26.413000,0F5ACDD09ED3BCDAC41DDD166EFC87D1,ios,US,10.2272729873657,2952
2022-12-31 19:29:36.625000,C2D986942083775DC6F896D4F17A63F5,ios,US,10.8859176635742,7629
2022-12-10 04:21:27.779000,9583CAD1458E0B25A0A3DAB35ECC0A75,android,US,5.82454347610474,11436
2022-12-25 03:29:27.038000,DB841DC2C26226E2723EE3F83EB298ED,ios,US,8.55598640441895,5695
2022-12-24 02:03:06.453000,5DAF737B290ABB68FE96001FD14E1A26,ios,US,5.41048765182495,3684
2022-12-25 23:43:45.459000,81E8631386ABB563FEDF2B28BA650A36,ios,US,6.68205738067627,5676
2022-12-13 03:08:56.439000,8A2D5FF29F84CC1CD06B33D2E7D373BA,ios,US,6.06359004974365,3647
2022-12-07 03:26:16.237000,589AD4311C6CA9B12D873A0614F8D3B4,android,US,6.22064113616943,3687
2022-12-30 07:47:33.203000,D1EC4A6B09F161B10552F71B95E24F27,ios,AU,8.28220844268799,2997
2022-12-13 18:10:37.832000,B1BA119403ED9CB547372DCF8BB036E5,ios,GB,12.9333343505859,5663
2022-12-06 17:10:45.420000,3C90F32D486CAB4AA464E9039298D604,ios,US,6.06359004974365,3662
2023-01-01 00:50:30.010000,3ACCAD399A3465889FD76ABB9CFFDA1A,ios,US,6.06359004974365,3671
2022-12-16 01:11:34.911000,1EABA0AE4D371453705460B12B4BDF64,android,US,4.57178688049316,5579
2022-12-24 21:16:02.931000,B6F6E0D448B9AC02DA64F09CAC46A700,ios,US,4.69440984725952,3889
2022-12-21 11:53:52.145000,B70ED92898E1969845D933F2CFD9E411,ios,GB,9.69696998596191,1988
2022-12-07 21:51:41.126000,216BAB5C90045DEA17611A0369209044,android,CA,5.82454347610474,11436
2022-12-08 17:54:22.092000,A681B73CD0C128BE14A15347918BD6F0,ios,GB,6.05534839630127,3849
2022-12-10 00:54:43.187000,D74C042B26AD3E174A32077A742F0A7E,android,CA,5.07032203674316,1819
2022-12-15 20:27:59.743000,4308865048935BA3A428F65FB3D5FA5F,ios,CA,6.05534839630127,3851
2022-12-10 05:49:48.327000,9E380068132C9A77B5099DF14BD747F4,ios,US,7.85276079177856,1988
2023-01-02 21:57:45.410000,E2A3A13C4F05081CB546DE07C45080C2,ios,US,10.2272729873657,2939
2022-12-19 11:23:25.142000,F6C9E22DFD4A4F5F9EAB416601C0CFBA,android,AU,5.71805047988892,5687
2022-12-29 20:08:07.002000,372746F2EB68EA6CE2972FF0B3D1D867,ios,US,6.05534839630127,3849
2023-01-02 19:02:10.541000,CC3D8FB8FC327BE355D309ADD8EF86FF,android,US,5.34082555770874,14298
2022-12-11 06:02:54.373000,B5A35171C4EEF7F2C63B46A50473A1D8,android,US,6.09300518035889,7362
2022-12-11 04:41:38.630000,8B7B146147EC4092E52DD2A14673B03E,ios,AU,6.06359004974365,3647
2022-12-11 13:15:44.526000,9E1DD3687C24ED0A29AF27FF71A3043E,ios,GB,6.46520853042603,3758
2022-12-30 19:41:00.870000,0D6B1B65ECC3793C9984668AE97D6E36,android,US,5.71199989318848,2734
2022-12-30 02:14:40.492000,3BC445E5484A3C6A83ACB78C3E26BAF5,ios,US,8.28220844268799,2997
2022-12-14 11:22:30.562000,431DB11889F826BF18157FAE20AD78D9,android,US,4.58938980102539,3918
2023-01-01 14:26:36.809000,64C006F1311DD190B00F4FF4F7B38F01,ios,GB,6.05534839630127,3851
2022-12-20 23:19:42.168000,3FDD793691926D003818F9027D61D78D,ios,US,10.2272729873657,2939
2022-12-23 23:35:43.527000,186D85C0BEB0975AD64950063A27EA5D,ios,US,4.69440984725952,2956
2022-12-20 18:04:08.193000,6240BCA5423BF6F738451067A629A64E,android,US,6.07574272155762,5627
2022-12-18 22:12:24.490000,CA083C2CFBBA2CCD61A67E2D7D115AD2,ios,US,9.69696998596191,1988
2022-12-06 19:09:06.850000,76B1EEC722021F42FB053DD1A2819E4B,android,US,6.11999988555908,1811
2022-12-14 20:26:51.144000,0EA817CF12FE9B4D2D56F633DB793221,android,US,5.70092058181763,5635
2022-12-30 19:16:10.794000,C8257AAF92708095C29C802CAF06F07E,ios,US,6.05534839630127,2838
2022-12-29 23:05:14.296000,B2D04B35991D8AAE560B414F2856255E,ios,US,9.38767623901367,5669
2022-12-31 05:59:46.646000,BA8E806E01C491C43F1B2AB7BBC6C845,ios,CA,6.68205738067627,5626
